Device ID,Manufacture Date,Installation Date,Fault Date
916,2012-07-22,2012-11-06,2016-12-23
916,2012-07-22,2012-11-06,2017-08-29
916,2012-07-22,2012-11-06,2018-05-06
916,2012-07-22,2012-11-06,2018-12-15
916,2012-07-22,2012-11-06,2019-07-30
916,2012-07-22,2012-11-06,2020-04-16
916,2012-07-22,2012-11-06,2020-11-25
916,2012-07-22,2012-11-06,2021-06-05
916,2012-07-22,2012-11-06,2022-01-08
916,2012-07-22,2012-11-06,2022-07-09
916,2012-07-22,2012-11-06,2022-12-29
916,2012-07-22,2012-11-06,2023-06-27
916,2012-07-22,2012-11-06,2023-11-21
917,2013-02-14,2013-03-31,2014-04-30
917,2013-02-14,2013-03-31,2015-04-03
917,2013-02-14,2013-03-31,2016-01-07
917,2013-02-14,2013-03-31,2016-11-11
917,2013-02-14,2013-03-31,2017-10-02
917,2013-02-14,2013-03-31,2018-07-26
917,2013-02-14,2013-03-31,2019-05-24
917,2013-02-14,2013-03-31,2020-01-09
917,2013-02-14,2013-03-31,2020-09-12
917,2013-02-14,2013-03-31,2021-03-25
917,2013-02-14,2013-03-31,2021-10-20
917,2013-02-14,2013-03-31,2022-05-23
917,2013-02-14,2013-03-31,2022-12-07
917,2013-02-14,2013-03-31,2023-05-29
917,2013-02-14,2013-03-31,2023-11-02
918,2010-05-14,2010-08-11,2011-08-02
918,2010-05-14,2010-08-11,2012-05-28
918,2010-05-14,2010-08-11,2013-04-10
918,2010-05-14,2010-08-11,2013-12-21
918,2010-05-14,2010-08-11,2014-09-05
918,2010-05-14,2010-08-11,2015-07-09
918,2010-05-14,2010-08-11,2016-04-20
918,2010-05-14,2010-08-11,2016-12-19
918,2010-05-14,2010-08-11,2017-08-15
918,2010-05-14,2010-08-11,2018-04-01
918,2010-05-14,2010-08-11,2018-11-08
918,2010-05-14,2010-08-11,2019-06-03
918,2010-05-14,2010-08-11,2019-11-13
918,2010-05-14,2010-08-11,2020-03-27
918,2010-05-14,2010-08-11,2020-08-28
918,2010-05-14,2010-08-11,2021-02-05
918,2010-05-14,2010-08-11,2021-07-25
918,2010-05-14,2010-08-11,2021-12-21
918,2010-05-14,2010-08-11,2022-05-15
918,2010-05-14,2010-08-11,2022-09-10
919,2015-10-07,2016-03-25,2017-03-22
919,2015-10-07,2016-03-25,2018-03-04
919,2015-10-07,2016-03-25,2018-12-30
919,2015-10-07,2016-03-25,2019-10-02
919,2015-10-07,2016-03-25,2020-07-15
919,2015-10-07,2016-03-25,2021-05-08
919,2015-10-07,2016-03-25,2022-01-01
919,2015-10-07,2016-03-25,2022-09-02
919,2015-10-07,2016-03-25,2023-05-28
919,2015-10-07,2016-03-25,2023-12-24
920,2019-12-07,2020-03-16,2021-03-12
920,2019-12-07,2020-03-16,2022-02-13
920,2019-12-07,2020-03-16,2023-03-01
921,2011-11-16,2012-04-19,2013-02-20
921,2011-11-16,2012-04-19,2014-03-28
921,2011-11-16,2012-04-19,2015-02-26
921,2011-11-16,2012-04-19,2015-12-19
921,2011-11-16,2012-04-19,2016-11-14
921,2011-11-16,2012-04-19,2017-07-24
921,2011-11-16,2012-04-19,2018-05-24
921,2011-11-16,2012-04-19,2019-01-24
921,2011-11-16,2012-04-19,2019-10-03
921,2011-11-16,2012-04-19,2020-07-11
921,2011-11-16,2012-04-19,2021-01-31
921,2011-11-16,2012-04-19,2021-08-06
921,2011-11-16,2012-04-19,2022-01-12
921,2011-11-16,2012-04-19,2022-06-29
921,2011-11-16,2012-04-19,2022-11-20
921,2011-11-16,2012-04-19,2023-04-19
921,2011-11-16,2012-04-19,2023-10-23
922,2017-06-12,2017-11-25,2018-11-04
922,2017-06-12,2017-11-25,2019-10-08
922,2017-06-12,2017-11-25,2020-08-17
922,2017-06-12,2017-11-25,2021-07-26
922,2017-06-12,2017-11-25,2022-05-11
922,2017-06-12,2017-11-25,2023-03-27
922,2017-06-12,2017-11-25,2023-12-02
923,2016-01-30,2016-02-06,2017-01-03
923,2016-01-30,2016-02-06,2017-12-02
923,2016-01-30,2016-02-06,2018-08-30
923,2016-01-30,2016-02-06,2019-05-03
923,2016-01-30,2016-02-06,2020-03-17
923,2016-01-30,2016-02-06,2020-11-05
923,2016-01-30,2016-02-06,2021-08-13
923,2016-01-30,2016-02-06,2022-04-11
923,2016-01-30,2016-02-06,2022-12-31
923,2016-01-30,2016-02-06,2023-07-06
924,2015-01-27,2015-06-09,2016-06-20
924,2015-01-27,2015-06-09,2017-06-11
924,2015-01-27,2015-06-09,2018-06-07
924,2015-01-27,2015-06-09,2019-04-10
924,2015-01-27,2015-06-09,2019-11-13
924,2015-01-27,2015-06-09,2020-08-27
924,2015-01-27,2015-06-09,2021-05-22
924,2015-01-27,2015-06-09,2022-01-16
924,2015-01-27,2015-06-09,2022-08-17
924,2015-01-27,2015-06-09,2023-03-18
924,2015-01-27,2015-06-09,2023-11-13
925,2012-03-25,2012-05-09,2013-03-06
925,2012-03-25,2012-05-09,2013-12-28
925,2012-03-25,2012-05-09,2014-11-24
925,2012-03-25,2012-05-09,2015-11-25
925,2012-03-25,2012-05-09,2016-11-17
925,2012-03-25,2012-05-09,2017-09-05
925,2012-03-25,2012-05-09,2018-04-26
925,2012-03-25,2012-05-09,2018-12-06
925,2012-03-25,2012-05-09,2019-08-16
925,2012-03-25,2012-05-09,2020-04-20
925,2012-03-25,2012-05-09,2020-10-29
925,2012-03-25,2012-05-09,2021-06-09
925,2012-03-25,2012-05-09,2021-12-05
925,2012-03-25,2012-05-09,2022-06-08
925,2012-03-25,2012-05-09,2022-12-07
925,2012-03-25,2012-05-09,2023-04-16
925,2012-03-25,2012-05-09,2023-09-15
926,2013-03-18,2013-05-15,2014-04-24
926,2013-03-18,2013-05-15,2015-02-27
926,2013-03-18,2013-05-15,2016-02-07
926,2013-03-18,2013-05-15,2016-12-17
926,2013-03-18,2013-05-15,2017-09-26
926,2013-03-18,2013-05-15,2018-06-30
926,2013-03-18,2013-05-15,2019-02-03
926,2013-03-18,2013-05-15,2019-10-21
926,2013-03-18,2013-05-15,2020-07-20
926,2013-03-18,2013-05-15,2021-02-10
926,2013-03-18,2013-05-15,2021-08-21
926,2013-03-18,2013-05-15,2022-03-12
926,2013-03-18,2013-05-15,2022-11-09
926,2013-03-18,2013-05-15,2023-05-22
926,2013-03-18,2013-05-15,2023-11-01
927,2010-03-21,2010-04-21,2011-06-03
927,2010-03-21,2010-04-21,2012-04-09
927,2010-03-21,2010-04-21,2013-03-20
927,2010-03-21,2010-04-21,2013-12-17
927,2010-03-21,2010-04-21,2014-10-31
927,2010-03-21,2010-04-21,2015-07-24
927,2010-03-21,2010-04-21,2016-04-14
927,2010-03-21,2010-04-21,2016-12-06
927,2010-03-21,2010-04-21,2017-08-11
927,2010-03-21,2010-04-21,2018-03-14
927,2010-03-21,2010-04-21,2018-11-20
927,2010-03-21,2010-04-21,2019-06-28
927,2010-03-21,2010-04-21,2019-12-02
927,2010-03-21,2010-04-21,2020-05-25
927,2010-03-21,2010-04-21,2020-11-16
927,2010-03-21,2010-04-21,2021-04-11
927,2010-03-21,2010-04-21,2021-09-21
927,2010-03-21,2010-04-21,2022-02-19
927,2010-03-21,2010-04-21,2022-06-26
927,2010-03-21,2010-04-21,2022-11-06
928,2018-01-12,2018-02-04,2018-11-08
928,2018-01-12,2018-02-04,2019-12-10
928,2018-01-12,2018-02-04,2020-12-01
928,2018-01-12,2018-02-04,2021-09-01
928,2018-01-12,2018-02-04,2022-06-28
928,2018-01-12,2018-02-04,2023-02-03
928,2018-01-12,2018-02-04,2023-10-05
929,2018-12-29,2019-06-17,2020-06-15
929,2018-12-29,2019-06-17,2021-05-23
929,2018-12-29,2019-06-17,2022-04-15
929,2018-12-29,2019-06-17,2023-02-15
930,2010-07-22,2010-12-07,2011-11-14
930,2010-07-22,2010-12-07,2012-11-08
930,2010-07-22,2010-12-07,2013-08-24
930,2010-07-22,2010-12-07,2014-07-23
930,2010-07-22,2010-12-07,2015-05-02
930,2010-07-22,2010-12-07,2016-02-01
930,2010-07-22,2010-12-07,2016-10-10
930,2010-07-22,2010-12-07,2017-06-09
930,2010-07-22,2010-12-07,2018-01-06
930,2010-07-22,2010-12-07,2018-08-24
930,2010-07-22,2010-12-07,2019-04-03
930,2010-07-22,2010-12-07,2019-09-22
930,2010-07-22,2010-12-07,2020-03-17
930,2010-07-22,2010-12-07,2020-09-13
930,2010-07-22,2010-12-07,2021-02-19
930,2010-07-22,2010-12-07,2021-07-26
930,2010-07-22,2010-12-07,2022-01-18
930,2010-07-22,2010-12-07,2022-05-26
930,2010-07-22,2010-12-07,2022-09-07
930,2010-07-22,2010-12-07,2023-01-07
931,2017-09-12,2018-02-19,2019-02-07
931,2017-09-12,2018-02-19,2020-01-01
931,2017-09-12,2018-02-19,2020-12-02
931,2017-09-12,2018-02-19,2021-09-05
931,2017-09-12,2018-02-19,2022-05-22
931,2017-09-12,2018-02-19,2023-02-07
931,2017-09-12,2018-02-19,2023-10-13
932,2013-06-06,2013-09-21,2014-11-16
932,2013-06-06,2013-09-21,2015-08-27
932,2013-06-06,2013-09-21,2016-05-16
932,2013-06-06,2013-09-21,2017-03-21
932,2013-06-06,2013-09-21,2018-03-07
932,2013-06-06,2013-09-21,2018-12-26
932,2013-06-06,2013-09-21,2019-09-10
932,2013-06-06,2013-09-21,2020-05-01
932,2013-06-06,2013-09-21,2021-01-13
932,2013-06-06,2013-09-21,2021-08-23
932,2013-06-06,2013-09-21,2022-04-22
932,2013-06-06,2013-09-21,2022-09-29
932,2013-06-06,2013-09-21,2023-04-09
932,2013-06-06,2013-09-21,2023-09-20
933,2014-08-27,2015-02-01,2016-02-10
933,2014-08-27,2015-02-01,2017-02-06
933,2014-08-27,2015-02-01,2018-01-28
933,2014-08-27,2015-02-01,2019-01-10
933,2014-08-27,2015-02-01,2019-12-18
933,2014-08-27,2015-02-01,2020-09-10
933,2014-08-27,2015-02-01,2021-05-07
933,2014-08-27,2015-02-01,2021-12-03
933,2014-08-27,2015-02-01,2022-07-29
933,2014-08-27,2015-02-01,2023-03-19
933,2014-08-27,2015-02-01,2023-09-10
934,2013-06-04,2013-07-13,2014-07-09
934,2013-06-04,2013-07-13,2015-05-06
934,2013-06-04,2013-07-13,2016-03-01
934,2013-06-04,2013-07-13,2016-12-08
934,2013-06-04,2013-07-13,2017-09-03
934,2013-06-04,2013-07-13,2018-06-28
934,2013-06-04,2013-07-13,2019-04-12
934,2013-06-04,2013-07-13,2020-01-29
934,2013-06-04,2013-07-13,2020-09-02
934,2013-06-04,2013-07-13,2021-04-19
934,2013-06-04,2013-07-13,2021-11-01
934,2013-06-04,2013-07-13,2022-05-19
934,2013-06-04,2013-07-13,2022-10-26
934,2013-06-04,2013-07-13,2023-04-03
934,2013-06-04,2013-07-13,2023-10-04
935,2014-08-10,2015-01-16,2016-02-07
935,2014-08-10,2015-01-16,2016-12-23
935,2014-08-10,2015-01-16,2017-09-12
935,2014-08-10,2015-01-16,2018-05-02
935,2014-08-10,2015-01-16,2019-04-09
935,2014-08-10,2015-01-16,2019-11-22
935,2014-08-10,2015-01-16,2020-08-14
935,2014-08-10,2015-01-16,2021-05-03
935,2014-08-10,2015-01-16,2021-11-26
935,2014-08-10,2015-01-16,2022-06-29
935,2014-08-10,2015-01-16,2023-02-10
935,2014-08-10,2015-01-16,2023-09-07
936,2014-04-05,2014-06-26,2015-07-04
936,2014-04-05,2014-06-26,2016-06-09
936,2014-04-05,2014-06-26,2017-03-30
936,2014-04-05,2014-06-26,2018-03-11
936,2014-04-05,2014-06-26,2019-01-01
936,2014-04-05,2014-06-26,2019-08-13
936,2014-04-05,2014-06-26,2020-05-15
936,2014-04-05,2014-06-26,2021-01-02
936,2014-04-05,2014-06-26,2021-08-17
936,2014-04-05,2014-06-26,2022-03-27
936,2014-04-05,2014-06-26,2022-10-06
936,2014-04-05,2014-06-26,2023-05-29
936,2014-04-05,2014-06-26,2023-11-03
937,2019-08-14,2019-11-22,2020-12-04
937,2019-08-14,2019-11-22,2021-11-14
937,2019-08-14,2019-11-22,2022-09-29
937,2019-08-14,2019-11-22,2023-07-22
938,2019-07-06,2019-07-08,2020-06-07
938,2019-07-06,2019-07-08,2021-06-28
938,2019-07-06,2019-07-08,2022-05-05
938,2019-07-06,2019-07-08,2023-05-14
939,2015-09-26,2015-12-12,2016-09-04
939,2015-09-26,2015-12-12,2017-09-20
939,2015-09-26,2015-12-12,2018-08-13
939,2015-09-26,2015-12-12,2019-05-08
939,2015-09-26,2015-12-12,2020-04-07
939,2015-09-26,2015-12-12,2020-12-29
939,2015-09-26,2015-12-12,2021-09-05
939,2015-09-26,2015-12-12,2022-05-22
939,2015-09-26,2015-12-12,2023-02-09
939,2015-09-26,2015-12-12,2023-09-21
940,2013-06-10,2013-06-22,2014-05-27
940,2013-06-10,2013-06-22,2015-06-16
940,2013-06-10,2013-06-22,2016-05-10
940,2013-06-10,2013-06-22,2017-03-06
940,2013-06-10,2013-06-22,2017-12-11
940,2013-06-10,2013-06-22,2018-10-10
940,2013-06-10,2013-06-22,2019-06-19
940,2013-06-10,2013-06-22,2020-03-15
940,2013-06-10,2013-06-22,2020-10-20
940,2013-06-10,2013-06-22,2021-06-11
940,2013-06-10,2013-06-22,2022-01-06
940,2013-06-10,2013-06-22,2022-06-30
940,2013-06-10,2013-06-22,2022-12-29
940,2013-06-10,2013-06-22,2023-05-14
940,2013-06-10,2013-06-22,2023-10-15
941,2019-03-31,2019-05-09,2020-07-19
941,2019-03-31,2019-05-09,2021-05-02
941,2019-03-31,2019-05-09,2022-06-15
941,2019-03-31,2019-05-09,2023-04-29
942,2014-03-30,2014-04-12,2015-05-11
942,2014-03-30,2014-04-12,2016-03-27
942,2014-03-30,2014-04-12,2016-12-31
942,2014-03-30,2014-04-12,2017-11-09
942,2014-03-30,2014-04-12,2018-09-18
942,2014-03-30,2014-04-12,2019-07-26
942,2014-03-30,2014-04-12,2020-04-23
942,2014-03-30,2014-04-12,2020-12-10
942,2014-03-30,2014-04-12,2021-08-30
942,2014-03-30,2014-04-12,2022-04-29
942,2014-03-30,2014-04-12,2022-11-24
942,2014-03-30,2014-04-12,2023-06-27
943,2013-03-12,2013-04-27,2014-04-07
943,2013-03-12,2013-04-27,2015-02-15
943,2013-03-12,2013-04-27,2015-12-22
943,2013-03-12,2013-04-27,2016-09-16
943,2013-03-12,2013-04-27,2017-07-27
943,2013-03-12,2013-04-27,2018-03-18
943,2013-03-12,2013-04-27,2019-01-13
943,2013-03-12,2013-04-27,2019-09-03
943,2013-03-12,2013-04-27,2020-05-30
943,2013-03-12,2013-04-27,2020-11-12
943,2013-03-12,2013-04-27,2021-06-05
943,2013-03-12,2013-04-27,2021-11-28
943,2013-03-12,2013-04-27,2022-07-05
943,2013-03-12,2013-04-27,2023-02-01
943,2013-03-12,2013-04-27,2023-06-10
943,2013-03-12,2013-04-27,2023-12-03
944,2019-07-19,2019-12-21,2020-12-31
944,2019-07-19,2019-12-21,2021-12-30
944,2019-07-19,2019-12-21,2022-12-06
944,2019-07-19,2019-12-21,2023-11-03
945,2019-10-25,2020-02-15,2021-03-29
945,2019-10-25,2020-02-15,2022-03-13
945,2019-10-25,2020-02-15,2023-02-04
945,2019-10-25,2020-02-15,2023-12-23
946,2013-10-28,2013-11-14,2014-09-18
946,2013-10-28,2013-11-14,2015-08-27
946,2013-10-28,2013-11-14,2016-09-10
946,2013-10-28,2013-11-14,2017-06-08
946,2013-10-28,2013-11-14,2018-04-02
946,2013-10-28,2013-11-14,2018-12-15
946,2013-10-28,2013-11-14,2019-08-12
946,2013-10-28,2013-11-14,2020-04-30
946,2013-10-28,2013-11-14,2021-01-08
946,2013-10-28,2013-11-14,2021-07-31
946,2013-10-28,2013-11-14,2022-03-28
946,2013-10-28,2013-11-14,2022-10-20
946,2013-10-28,2013-11-14,2023-04-19
946,2013-10-28,2013-11-14,2023-10-18
947,2019-12-17,2020-03-30,2021-04-26
947,2019-12-17,2020-03-30,2022-03-11
947,2019-12-17,2020-03-30,2023-01-30
947,2019-12-17,2020-03-30,2023-12-08
948,2020-11-01,2021-02-07,2022-02-15
948,2020-11-01,2021-02-07,2023-03-31
949,2019-02-13,2019-05-12,2020-03-08
949,2019-02-13,2019-05-12,2021-02-26
949,2019-02-13,2019-05-12,2022-01-06
949,2019-02-13,2019-05-12,2022-09-27
949,2019-02-13,2019-05-12,2023-06-30
950,2017-05-27,2017-09-13,2018-10-24
950,2017-05-27,2017-09-13,2019-08-11
950,2017-05-27,2017-09-13,2020-07-14
950,2017-05-27,2017-09-13,2021-07-25
950,2017-05-27,2017-09-13,2022-05-03
950,2017-05-27,2017-09-13,2023-01-24
950,2017-05-27,2017-09-13,2023-10-27
951,2011-04-16,2011-09-26,2012-11-15
951,2011-04-16,2011-09-26,2013-10-17
951,2011-04-16,2011-09-26,2014-09-28
951,2011-04-16,2011-09-26,2015-08-20
951,2011-04-16,2011-09-26,2016-05-23
951,2011-04-16,2011-09-26,2017-02-15
951,2011-04-16,2011-09-26,2017-10-29
951,2011-04-16,2011-09-26,2018-05-30
951,2011-04-16,2011-09-26,2019-01-07
951,2011-04-16,2011-09-26,2019-09-16
951,2011-04-16,2011-09-26,2020-04-29
951,2011-04-16,2011-09-26,2020-10-27
951,2011-04-16,2011-09-26,2021-04-27
951,2011-04-16,2011-09-26,2021-11-03
951,2011-04-16,2011-09-26,2022-04-22
951,2011-04-16,2011-09-26,2022-10-04
951,2011-04-16,2011-09-26,2023-03-05
951,2011-04-16,2011-09-26,2023-07-22
951,2011-04-16,2011-09-26,2023-11-25
952,2018-04-07,2018-06-16,2019-07-11
952,2018-04-07,2018-06-16,2020-06-11
952,2018-04-07,2018-06-16,2021-03-09
952,2018-04-07,2018-06-16,2021-12-27
952,2018-04-07,2018-06-16,2022-11-11
952,2018-04-07,2018-06-16,2023-06-22
953,2012-11-01,2013-04-08,2014-04-13
953,2012-11-01,2013-04-08,2015-05-11
953,2012-11-01,2013-04-08,2016-04-30
953,2012-11-01,2013-04-08,2017-04-14
953,2012-11-01,2013-04-08,2018-01-29
953,2012-11-01,2013-04-08,2018-10-19
953,2012-11-01,2013-04-08,2019-07-21
953,2012-11-01,2013-04-08,2020-02-23
953,2012-11-01,2013-04-08,2020-09-15
953,2012-11-01,2013-04-08,2021-03-25
953,2012-11-01,2013-04-08,2021-11-08
953,2012-11-01,2013-04-08,2022-05-04
953,2012-11-01,2013-04-08,2022-11-21
953,2012-11-01,2013-04-08,2023-05-15
953,2012-11-01,2013-04-08,2023-11-11
954,2013-09-15,2013-11-28,2014-11-05
954,2013-09-15,2013-11-28,2015-11-01
954,2013-09-15,2013-11-28,2016-09-08
954,2013-09-15,2013-11-28,2017-04-28
954,2013-09-15,2013-11-28,2018-01-09
954,2013-09-15,2013-11-28,2018-09-17
954,2013-09-15,2013-11-28,2019-05-16
954,2013-09-15,2013-11-28,2020-02-13
954,2013-09-15,2013-11-28,2020-10-18
954,2013-09-15,2013-11-28,2021-06-05
954,2013-09-15,2013-11-28,2022-02-17
954,2013-09-15,2013-11-28,2022-09-29
954,2013-09-15,2013-11-28,2023-04-20
954,2013-09-15,2013-11-28,2023-09-17
955,2017-08-15,2017-10-17,2018-10-27
955,2017-08-15,2017-10-17,2019-09-22
955,2017-08-15,2017-10-17,2020-10-08
955,2017-08-15,2017-10-17,2021-08-11
955,2017-08-15,2017-10-17,2022-04-21
955,2017-08-15,2017-10-17,2022-12-24
955,2017-08-15,2017-10-17,2023-11-09
956,2017-10-02,2018-03-07,2018-12-21
956,2017-10-02,2018-03-07,2019-11-14
956,2017-10-02,2018-03-07,2020-08-10
956,2017-10-02,2018-03-07,2021-07-21
956,2017-10-02,2018-03-07,2022-03-17
956,2017-10-02,2018-03-07,2022-11-16
956,2017-10-02,2018-03-07,2023-08-14
957,2012-08-25,2012-10-24,2013-10-21
957,2012-08-25,2012-10-24,2014-08-18
957,2012-08-25,2012-10-24,2015-07-18
957,2012-08-25,2012-10-24,2016-05-08
957,2012-08-25,2012-10-24,2017-03-31
957,2012-08-25,2012-10-24,2018-01-24
957,2012-08-25,2012-10-24,2018-09-27
957,2012-08-25,2012-10-24,2019-06-19
957,2012-08-25,2012-10-24,2020-02-12
957,2012-08-25,2012-10-24,2020-10-17
957,2012-08-25,2012-10-24,2021-05-25
957,2012-08-25,2012-10-24,2021-12-14
957,2012-08-25,2012-10-24,2022-07-08
957,2012-08-25,2012-10-24,2022-12-26
957,2012-08-25,2012-10-24,2023-05-24
957,2012-08-25,2012-10-24,2023-10-27
958,2010-12-24,2011-03-13,2012-04-03
958,2010-12-24,2011-03-13,2013-03-14
958,2010-12-24,2011-03-13,2014-02-15
958,2010-12-24,2011-03-13,2014-11-11
958,2010-12-24,2011-03-13,2015-09-13
958,2010-12-24,2011-03-13,2016-05-09
958,2010-12-24,2011-03-13,2017-02-20
958,2010-12-24,2011-03-13,2017-11-16
958,2010-12-24,2011-03-13,2018-07-13
958,2010-12-24,2011-03-13,2019-02-23
958,2010-12-24,2011-03-13,2019-09-12
958,2010-12-24,2011-03-13,2020-03-13
958,2010-12-24,2011-03-13,2020-09-13
958,2010-12-24,2011-03-13,2021-04-10
958,2010-12-24,2011-03-13,2021-09-24
958,2010-12-24,2011-03-13,2022-02-04
958,2010-12-24,2011-03-13,2022-06-05
958,2010-12-24,2011-03-13,2022-10-03
958,2010-12-24,2011-03-13,2023-02-08
958,2010-12-24,2011-03-13,2023-06-30
959,2018-04-08,2018-05-15,2019-04-07
959,2018-04-08,2018-05-15,2020-05-07
959,2018-04-08,2018-05-15,2021-04-03
959,2018-04-08,2018-05-15,2022-02-19
959,2018-04-08,2018-05-15,2022-12-18
959,2018-04-08,2018-05-15,2023-10-03
960,2019-07-12,2019-08-03,2020-05-08
960,2019-07-12,2019-08-03,2021-04-02
960,2019-07-12,2019-08-03,2022-01-29
960,2019-07-12,2019-08-03,2022-12-19
960,2019-07-12,2019-08-03,2023-10-18
961,2011-10-30,2012-03-26,2013-05-29
961,2011-10-30,2012-03-26,2014-04-13
961,2011-10-30,2012-03-26,2014-12-20
961,2011-10-30,2012-03-26,2015-10-30
961,2011-10-30,2012-03-26,2016-09-21
961,2011-10-30,2012-03-26,2017-07-01
961,2011-10-30,2012-03-26,2018-03-08
961,2011-10-30,2012-03-26,2018-11-14
961,2011-10-30,2012-03-26,2019-08-15
961,2011-10-30,2012-03-26,2020-02-29
961,2011-10-30,2012-03-26,2020-09-23
961,2011-10-30,2012-03-26,2021-04-19
961,2011-10-30,2012-03-26,2021-10-24
961,2011-10-30,2012-03-26,2022-04-11
961,2011-10-30,2012-03-26,2022-09-15
961,2011-10-30,2012-03-26,2023-02-13
961,2011-10-30,2012-03-26,2023-07-18
961,2011-10-30,2012-03-26,2023-12-10
962,2011-01-08,2011-04-14,2012-02-16
962,2011-01-08,2011-04-14,2013-03-31
962,2011-01-08,2011-04-14,2014-02-13
962,2011-01-08,2011-04-14,2014-12-15
962,2011-01-08,2011-04-14,2015-10-27
962,2011-01-08,2011-04-14,2016-08-19
962,2011-01-08,2011-04-14,2017-06-02
962,2011-01-08,2011-04-14,2018-03-04
962,2011-01-08,2011-04-14,2018-10-16
962,2011-01-08,2011-04-14,2019-06-17
962,2011-01-08,2011-04-14,2019-12-22
962,2011-01-08,2011-04-14,2020-06-24
962,2011-01-08,2011-04-14,2020-12-18
962,2011-01-08,2011-04-14,2021-05-29
962,2011-01-08,2011-04-14,2021-11-08
962,2011-01-08,2011-04-14,2022-04-24
962,2011-01-08,2011-04-14,2022-09-24
962,2011-01-08,2011-04-14,2023-01-29
962,2011-01-08,2011-04-14,2023-05-29
962,2011-01-08,2011-04-14,2023-09-18
963,2012-10-28,2013-01-04,2014-01-07
963,2012-10-28,2013-01-04,2014-10-24
963,2012-10-28,2013-01-04,2015-08-19
963,2012-10-28,2013-01-04,2016-06-12
963,2012-10-28,2013-01-04,2017-05-05
963,2012-10-28,2013-01-04,2018-02-03
963,2012-10-28,2013-01-04,2018-11-19
963,2012-10-28,2013-01-04,2019-07-29
963,2012-10-28,2013-01-04,2020-03-07
963,2012-10-28,2013-01-04,2020-10-04
963,2012-10-28,2013-01-04,2021-04-07
963,2012-10-28,2013-01-04,2021-12-10
963,2012-10-28,2013-01-04,2022-07-05
963,2012-10-28,2013-01-04,2023-01-06
963,2012-10-28,2013-01-04,2023-05-29
963,2012-10-28,2013-01-04,2023-10-25
964,2013-02-19,2013-03-08,2014-03-12
964,2013-02-19,2013-03-08,2015-01-18
964,2013-02-19,2013-03-08,2015-11-19
964,2013-02-19,2013-03-08,2016-08-27
964,2013-02-19,2013-03-08,2017-06-11
964,2013-02-19,2013-03-08,2018-03-19
964,2013-02-19,2013-03-08,2018-12-02
964,2013-02-19,2013-03-08,2019-09-16
964,2013-02-19,2013-03-08,2020-05-26
964,2013-02-19,2013-03-08,2020-12-15
964,2013-02-19,2013-03-08,2021-07-19
964,2013-02-19,2013-03-08,2022-01-18
964,2013-02-19,2013-03-08,2022-07-17
964,2013-02-19,2013-03-08,2023-01-19
964,2013-02-19,2013-03-08,2023-07-16
964,2013-02-19,2013-03-08,2023-12-11
965,2013-10-03,2013-10-15,2014-10-18
965,2013-10-03,2013-10-15,2015-10-12
965,2013-10-03,2013-10-15,2016-08-11
965,2013-10-03,2013-10-15,2017-07-10
965,2013-10-03,2013-10-15,2018-05-14
965,2013-10-03,2013-10-15,2019-01-24
965,2013-10-03,2013-10-15,2019-11-08
965,2013-10-03,2013-10-15,2020-08-06
965,2013-10-03,2013-10-15,2021-05-09
965,2013-10-03,2013-10-15,2022-01-14
965,2013-10-03,2013-10-15,2022-07-14
965,2013-10-03,2013-10-15,2023-02-06
965,2013-10-03,2013-10-15,2023-08-19
966,2017-06-16,2017-11-13,2018-11-29
966,2017-06-16,2017-11-13,2019-09-04
966,2017-06-16,2017-11-13,2020-05-27
966,2017-06-16,2017-11-13,2021-02-11
966,2017-06-16,2017-11-13,2021-12-19
966,2017-06-16,2017-11-13,2022-10-10
966,2017-06-16,2017-11-13,2023-06-26
967,2010-03-31,2010-08-23,2011-09-28
967,2010-03-31,2010-08-23,2012-07-12
967,2010-03-31,2010-08-23,2013-05-29
967,2010-03-31,2010-08-23,2014-03-05
967,2010-03-31,2010-08-23,2015-01-05
967,2010-03-31,2010-08-23,2015-10-08
967,2010-03-31,2010-08-23,2016-06-03
967,2010-03-31,2010-08-23,2017-03-21
967,2010-03-31,2010-08-23,2017-11-10
967,2010-03-31,2010-08-23,2018-06-09
967,2010-03-31,2010-08-23,2018-12-29
967,2010-03-31,2010-08-23,2019-08-16
967,2010-03-31,2010-08-23,2020-03-05
967,2010-03-31,2010-08-23,2020-08-23
967,2010-03-31,2010-08-23,2021-01-18
967,2010-03-31,2010-08-23,2021-06-10
967,2010-03-31,2010-08-23,2021-10-29
967,2010-03-31,2010-08-23,2022-03-26
967,2010-03-31,2010-08-23,2022-08-16
967,2010-03-31,2010-08-23,2022-12-10
968,2020-03-08,2020-07-24,2021-08-22
968,2020-03-08,2020-07-24,2022-06-30
968,2020-03-08,2020-07-24,2023-05-02
969,2017-07-08,2017-11-03,2018-09-10
969,2017-07-08,2017-11-03,2019-07-22
969,2017-07-08,2017-11-03,2020-06-15
969,2017-07-08,2017-11-03,2021-03-23
969,2017-07-08,2017-11-03,2022-02-27
969,2017-07-08,2017-11-03,2022-11-06
969,2017-07-08,2017-11-03,2023-08-02
970,2019-04-11,2019-05-03,2020-05-05
970,2019-04-11,2019-05-03,2021-04-02
970,2019-04-11,2019-05-03,2022-02-27
970,2019-04-11,2019-05-03,2022-12-15
970,2019-04-11,2019-05-03,2023-09-04
971,2018-11-24,2019-03-24,2020-03-01
