Device ID,Manufacture Date,Installation Date,Fault Date,Fault Age,Next Fault Date,Fault Interval Days
790,2011-11-30,2012-02-22,2021-06-14,3400,2021-12-27,196.0
790,2011-11-30,2012-02-22,2021-12-27,3596,2022-06-09,164.0
790,2011-11-30,2012-02-22,2022-06-09,3760,2022-10-13,126.0
790,2011-11-30,2012-02-22,2022-10-13,3886,2023-03-19,157.0
790,2011-11-30,2012-02-22,2023-03-19,4043,2023-08-18,152.0
790,2011-11-30,2012-02-22,2023-08-18,4195,2023-12-23,127.0
791,2018-06-18,2018-10-29,2020-01-19,447,2020-12-02,318.0
791,2018-06-18,2018-10-29,2020-12-02,765,2021-09-14,286.0
791,2018-06-18,2018-10-29,2021-09-14,1051,2022-07-19,308.0
791,2018-06-18,2018-10-29,2022-07-19,1359,2023-05-22,307.0
792,2016-02-03,2016-04-08,2017-01-07,274,2017-11-29,326.0
792,2016-02-03,2016-04-08,2017-11-29,600,2018-12-04,370.0
792,2016-02-03,2016-04-08,2018-12-04,970,2019-10-22,322.0
792,2016-02-03,2016-04-08,2019-10-22,1292,2020-07-05,257.0
792,2016-02-03,2016-04-08,2020-07-05,1549,2021-05-15,314.0
792,2016-02-03,2016-04-08,2021-05-15,1863,2022-02-27,288.0
792,2016-02-03,2016-04-08,2022-02-27,2151,2022-10-24,239.0
792,2016-02-03,2016-04-08,2022-10-24,2390,2023-07-05,254.0
793,2014-06-24,2014-12-18,2015-11-09,326,2016-11-09,366.0
793,2014-06-24,2014-12-18,2016-11-09,692,2017-12-06,392.0
793,2014-06-24,2014-12-18,2017-12-06,1084,2018-10-27,325.0
793,2014-06-24,2014-12-18,2018-10-27,1409,2019-07-20,266.0
793,2014-06-24,2014-12-18,2019-07-20,1675,2020-04-24,279.0
793,2014-06-24,2014-12-18,2020-04-24,1954,2021-02-11,293.0
793,2014-06-24,2014-12-18,2021-02-11,2247,2021-09-16,217.0
793,2014-06-24,2014-12-18,2021-09-16,2464,2022-05-03,229.0
793,2014-06-24,2014-12-18,2022-05-03,2693,2022-12-01,212.0
793,2014-06-24,2014-12-18,2022-12-01,2905,2023-06-11,192.0
793,2014-06-24,2014-12-18,2023-06-11,3097,2023-12-28,200.0
794,2011-01-31,2011-02-03,2012-02-26,388,2013-03-14,382.0
794,2011-01-31,2011-02-03,2013-03-14,770,2013-12-20,281.0
794,2011-01-31,2011-02-03,2013-12-20,1051,2014-10-25,309.0
794,2011-01-31,2011-02-03,2014-10-25,1360,2015-08-09,288.0
794,2011-01-31,2011-02-03,2015-08-09,1648,2016-05-15,280.0
794,2011-01-31,2011-02-03,2016-05-15,1928,2017-01-29,259.0
794,2011-01-31,2011-02-03,2017-01-29,2187,2017-09-07,221.0
794,2011-01-31,2011-02-03,2017-09-07,2408,2018-06-01,267.0
794,2011-01-31,2011-02-03,2018-06-01,2675,2019-02-15,259.0
794,2011-01-31,2011-02-03,2019-02-15,2934,2019-09-18,215.0
794,2011-01-31,2011-02-03,2019-09-18,3149,2020-04-09,204.0
794,2011-01-31,2011-02-03,2020-04-09,3353,2020-10-09,183.0
794,2011-01-31,2011-02-03,2020-10-09,3536,2021-04-14,187.0
794,2011-01-31,2011-02-03,2021-04-14,3723,2021-08-13,121.0
794,2011-01-31,2011-02-03,2021-08-13,3844,2022-01-14,154.0
794,2011-01-31,2011-02-03,2022-01-14,3998,2022-05-31,137.0
794,2011-01-31,2011-02-03,2022-05-31,4135,2022-10-18,140.0
794,2011-01-31,2011-02-03,2022-10-18,4275,2023-03-12,145.0
794,2011-01-31,2011-02-03,2023-03-12,4420,2023-07-13,123.0
795,2016-10-28,2017-04-19,2018-04-05,351,2019-01-27,297.0
795,2016-10-28,2017-04-19,2019-01-27,648,2019-12-18,325.0
795,2016-10-28,2017-04-19,2019-12-18,973,2020-11-14,332.0
795,2016-10-28,2017-04-19,2020-11-14,1305,2021-08-09,268.0
795,2016-10-28,2017-04-19,2021-08-09,1573,2022-03-20,223.0
795,2016-10-28,2017-04-19,2022-03-20,1796,2023-02-10,327.0
795,2016-10-28,2017-04-19,2023-02-10,2123,2023-10-25,257.0
796,2019-01-18,2019-06-09,2020-07-28,415,2021-07-10,347.0
796,2019-01-18,2019-06-09,2021-07-10,762,2022-07-11,366.0
796,2019-01-18,2019-06-09,2022-07-11,1128,2023-06-17,341.0
797,2020-11-30,2021-03-30,2022-04-15,381,2023-05-23,403.0
798,2010-03-17,2010-08-22,2011-07-16,328,2012-05-29,318.0
798,2010-03-17,2010-08-22,2012-05-29,646,2013-05-22,358.0
798,2010-03-17,2010-08-22,2013-05-22,1004,2014-04-05,318.0
798,2010-03-17,2010-08-22,2014-04-05,1322,2014-11-26,235.0
798,2010-03-17,2010-08-22,2014-11-26,1557,2015-09-11,289.0
798,2010-03-17,2010-08-22,2015-09-11,1846,2016-05-25,257.0
798,2010-03-17,2010-08-22,2016-05-25,2103,2017-01-27,247.0
798,2010-03-17,2010-08-22,2017-01-27,2350,2017-08-31,216.0
798,2010-03-17,2010-08-22,2017-08-31,2566,2018-04-20,232.0
798,2010-03-17,2010-08-22,2018-04-20,2798,2018-12-10,234.0
798,2010-03-17,2010-08-22,2018-12-10,3032,2019-06-14,186.0
798,2010-03-17,2010-08-22,2019-06-14,3218,2019-11-18,157.0
798,2010-03-17,2010-08-22,2019-11-18,3375,2020-05-10,174.0
798,2010-03-17,2010-08-22,2020-05-10,3549,2020-11-09,183.0
798,2010-03-17,2010-08-22,2020-11-09,3732,2021-04-11,153.0
798,2010-03-17,2010-08-22,2021-04-11,3885,2021-08-18,129.0
798,2010-03-17,2010-08-22,2021-08-18,4014,2022-01-21,156.0
798,2010-03-17,2010-08-22,2022-01-21,4170,2022-06-26,156.0
798,2010-03-17,2010-08-22,2022-06-26,4326,2022-11-01,128.0
799,2010-09-22,2010-11-29,2011-10-01,306,2012-09-02,337.0
799,2010-09-22,2010-11-29,2012-09-02,643,2013-08-02,334.0
799,2010-09-22,2010-11-29,2013-08-02,977,2014-05-15,286.0
799,2010-09-22,2010-11-29,2014-05-15,1263,2015-03-24,313.0
799,2010-09-22,2010-11-29,2015-03-24,1576,2015-12-02,253.0
799,2010-09-22,2010-11-29,2015-12-02,1829,2016-08-23,265.0
799,2010-09-22,2010-11-29,2016-08-23,2094,2017-04-24,244.0
799,2010-09-22,2010-11-29,2017-04-24,2338,2017-12-31,251.0
799,2010-09-22,2010-11-29,2017-12-31,2589,2018-08-10,222.0
799,2010-09-22,2010-11-29,2018-08-10,2811,2019-03-04,206.0
799,2010-09-22,2010-11-29,2019-03-04,3017,2019-09-03,183.0
799,2010-09-22,2010-11-29,2019-09-03,3200,2020-03-11,190.0
799,2010-09-22,2010-11-29,2020-03-11,3390,2020-09-01,174.0
799,2010-09-22,2010-11-29,2020-09-01,3564,2021-02-03,155.0
799,2010-09-22,2010-11-29,2021-02-03,3719,2021-07-16,163.0
799,2010-09-22,2010-11-29,2021-07-16,3882,2021-12-20,157.0
799,2010-09-22,2010-11-29,2021-12-20,4039,2022-05-07,138.0
799,2010-09-22,2010-11-29,2022-05-07,4177,2022-10-02,148.0
799,2010-09-22,2010-11-29,2022-10-02,4325,2023-02-10,131.0
800,2016-11-07,2017-04-02,2018-02-14,318,2019-03-15,394.0
800,2016-11-07,2017-04-02,2019-03-15,712,2020-02-29,351.0
800,2016-11-07,2017-04-02,2020-02-29,1063,2021-01-31,337.0
800,2016-11-07,2017-04-02,2021-01-31,1400,2021-11-26,299.0
800,2016-11-07,2017-04-02,2021-11-26,1699,2022-06-22,208.0
800,2016-11-07,2017-04-02,2022-06-22,1907,2023-04-07,289.0
800,2016-11-07,2017-04-02,2023-04-07,2196,2023-12-09,246.0
801,2014-12-25,2015-01-31,2016-02-19,384,2017-04-04,410.0
801,2014-12-25,2015-01-31,2017-04-04,794,2018-02-01,303.0
801,2014-12-25,2015-01-31,2018-02-01,1097,2018-11-17,289.0
801,2014-12-25,2015-01-31,2018-11-17,1386,2019-08-08,264.0
801,2014-12-25,2015-01-31,2019-08-08,1650,2020-04-09,245.0
801,2014-12-25,2015-01-31,2020-04-09,1895,2020-11-28,233.0
801,2014-12-25,2015-01-31,2020-11-28,2128,2021-06-18,202.0
801,2014-12-25,2015-01-31,2021-06-18,2330,2022-02-20,247.0
801,2014-12-25,2015-01-31,2022-02-20,2577,2022-11-15,268.0
801,2014-12-25,2015-01-31,2022-11-15,2845,2023-07-25,252.0
802,2011-12-19,2012-05-20,2013-05-10,355,2014-06-02,388.0
802,2011-12-19,2012-05-20,2014-06-02,743,2015-05-06,338.0
802,2011-12-19,2012-05-20,2015-05-06,1081,2016-03-10,309.0
802,2011-12-19,2012-05-20,2016-03-10,1390,2016-12-16,281.0
802,2011-12-19,2012-05-20,2016-12-16,1671,2017-10-17,305.0
802,2011-12-19,2012-05-20,2017-10-17,1976,2018-06-03,229.0
802,2011-12-19,2012-05-20,2018-06-03,2205,2019-02-14,256.0
802,2011-12-19,2012-05-20,2019-02-14,2461,2019-10-10,238.0
802,2011-12-19,2012-05-20,2019-10-10,2699,2020-05-15,218.0
802,2011-12-19,2012-05-20,2020-05-15,2917,2020-12-22,221.0
802,2011-12-19,2012-05-20,2020-12-22,3138,2021-07-03,193.0
802,2011-12-19,2012-05-20,2021-07-03,3331,2021-12-22,172.0
802,2011-12-19,2012-05-20,2021-12-22,3503,2022-06-14,174.0
802,2011-12-19,2012-05-20,2022-06-14,3677,2022-10-29,137.0
802,2011-12-19,2012-05-20,2022-10-29,3814,2023-04-12,165.0
802,2011-12-19,2012-05-20,2023-04-12,3979,2023-09-18,159.0
803,2017-08-14,2018-02-06,2019-01-04,332,2019-11-25,325.0
803,2017-08-14,2018-02-06,2019-11-25,657,2020-10-16,326.0
803,2017-08-14,2018-02-06,2020-10-16,983,2021-08-29,317.0
803,2017-08-14,2018-02-06,2021-08-29,1300,2022-08-05,341.0
803,2017-08-14,2018-02-06,2022-08-05,1641,2023-06-17,316.0
804,2019-06-18,2019-08-30,2020-09-02,369,2021-07-11,312.0
804,2019-06-18,2019-08-30,2021-07-11,681,2022-07-28,382.0
804,2019-06-18,2019-08-30,2022-07-28,1063,2023-05-23,299.0
805,2019-12-15,2020-05-06,2021-05-28,387,2022-05-08,345.0
805,2019-12-15,2020-05-06,2022-05-08,732,2023-05-05,362.0
806,2012-04-30,2012-06-18,2013-07-24,401,2014-07-17,358.0
806,2012-04-30,2012-06-18,2014-07-17,759,2015-06-04,322.0
806,2012-04-30,2012-06-18,2015-06-04,1081,2016-04-07,308.0
806,2012-04-30,2012-06-18,2016-04-07,1389,2017-01-19,287.0
806,2012-04-30,2012-06-18,2017-01-19,1676,2017-09-14,238.0
806,2012-04-30,2012-06-18,2017-09-14,1914,2018-05-06,234.0
806,2012-04-30,2012-06-18,2018-05-06,2148,2019-01-26,265.0
806,2012-04-30,2012-06-18,2019-01-26,2413,2019-08-17,203.0
806,2012-04-30,2012-06-18,2019-08-17,2616,2020-03-16,212.0
806,2012-04-30,2012-06-18,2020-03-16,2828,2020-09-20,188.0
806,2012-04-30,2012-06-18,2020-09-20,3016,2021-03-29,190.0
806,2012-04-30,2012-06-18,2021-03-29,3206,2021-10-01,186.0
806,2012-04-30,2012-06-18,2021-10-01,3392,2022-03-21,171.0
806,2012-04-30,2012-06-18,2022-03-21,3563,2022-08-13,145.0
806,2012-04-30,2012-06-18,2022-08-13,3708,2023-01-18,158.0
806,2012-04-30,2012-06-18,2023-01-18,3866,2023-06-05,138.0
806,2012-04-30,2012-06-18,2023-06-05,4004,2023-10-19,136.0
807,2019-10-18,2020-02-16,2021-03-21,399,2022-01-13,298.0
807,2019-10-18,2020-02-16,2022-01-13,697,2023-01-26,378.0
807,2019-10-18,2020-02-16,2023-01-26,1075,2023-11-12,290.0
808,2013-10-22,2014-01-18,2014-12-16,332,2015-11-29,348.0
808,2013-10-22,2014-01-18,2015-11-29,680,2016-12-25,392.0
808,2013-10-22,2014-01-18,2016-12-25,1072,2017-09-10,259.0
808,2013-10-22,2014-01-18,2017-09-10,1331,2018-04-30,232.0
808,2013-10-22,2014-01-18,2018-04-30,1563,2019-02-10,286.0
808,2013-10-22,2014-01-18,2019-02-10,1849,2019-11-15,278.0
808,2013-10-22,2014-01-18,2019-11-15,2127,2020-07-21,249.0
808,2013-10-22,2014-01-18,2020-07-21,2376,2021-03-26,248.0
808,2013-10-22,2014-01-18,2021-03-26,2624,2021-10-08,196.0
808,2013-10-22,2014-01-18,2021-10-08,2820,2022-04-16,190.0
808,2013-10-22,2014-01-18,2022-04-16,3010,2022-11-04,202.0
808,2013-10-22,2014-01-18,2022-11-04,3212,2023-06-14,222.0
808,2013-10-22,2014-01-18,2023-06-14,3434,2023-12-17,186.0
809,2010-05-24,2010-10-11,2011-09-01,325,2012-08-27,361.0
809,2010-05-24,2010-10-11,2012-08-27,686,2013-06-11,288.0
809,2010-05-24,2010-10-11,2013-06-11,974,2014-06-12,366.0
809,2010-05-24,2010-10-11,2014-06-12,1340,2015-03-01,262.0
809,2010-05-24,2010-10-11,2015-03-01,1602,2015-11-11,255.0
809,2010-05-24,2010-10-11,2015-11-11,1857,2016-06-22,224.0
809,2010-05-24,2010-10-11,2016-06-22,2081,2017-03-02,253.0
809,2010-05-24,2010-10-11,2017-03-02,2334,2017-10-26,238.0
809,2010-05-24,2010-10-11,2017-10-26,2572,2018-07-11,258.0
809,2010-05-24,2010-10-11,2018-07-11,2830,2019-02-22,226.0
809,2010-05-24,2010-10-11,2019-02-22,3056,2019-08-23,182.0
809,2010-05-24,2010-10-11,2019-08-23,3238,2020-03-14,204.0
809,2010-05-24,2010-10-11,2020-03-14,3442,2020-08-15,154.0
809,2010-05-24,2010-10-11,2020-08-15,3596,2021-01-18,156.0
809,2010-05-24,2010-10-11,2021-01-18,3752,2021-06-28,161.0
809,2010-05-24,2010-10-11,2021-06-28,3913,2021-11-08,133.0
809,2010-05-24,2010-10-11,2021-11-08,4046,2022-04-15,158.0
809,2010-05-24,2010-10-11,2022-04-15,4204,2022-09-27,165.0
809,2010-05-24,2010-10-11,2022-09-27,4369,2023-01-27,122.0
810,2012-06-03,2012-07-10,2013-06-16,341,2014-05-23,341.0
810,2012-06-03,2012-07-10,2014-05-23,682,2015-03-28,309.0
810,2012-06-03,2012-07-10,2015-03-28,991,2016-02-09,318.0
810,2012-06-03,2012-07-10,2016-02-09,1309,2016-10-20,254.0
810,2012-06-03,2012-07-10,2016-10-20,1563,2017-08-04,288.0
810,2012-06-03,2012-07-10,2017-08-04,1851,2018-06-14,314.0
810,2012-06-03,2012-07-10,2018-06-14,2165,2018-12-28,197.0
810,2012-06-03,2012-07-10,2018-12-28,2362,2019-07-24,208.0
810,2012-06-03,2012-07-10,2019-07-24,2570,2020-02-23,214.0
810,2012-06-03,2012-07-10,2020-02-23,2784,2020-10-04,224.0
810,2012-06-03,2012-07-10,2020-10-04,3008,2021-05-10,218.0
810,2012-06-03,2012-07-10,2021-05-10,3226,2021-11-29,203.0
810,2012-06-03,2012-07-10,2021-11-29,3429,2022-04-25,147.0
810,2012-06-03,2012-07-10,2022-04-25,3576,2022-09-29,157.0
810,2012-06-03,2012-07-10,2022-09-29,3733,2023-02-22,146.0
810,2012-06-03,2012-07-10,2023-02-22,3879,2023-07-23,151.0
810,2012-06-03,2012-07-10,2023-07-23,4030,2023-12-14,144.0
811,2018-08-07,2018-10-07,2019-09-20,348,2020-09-20,366.0
811,2018-08-07,2018-10-07,2020-09-20,714,2021-07-22,305.0
811,2018-08-07,2018-10-07,2021-07-22,1019,2022-05-21,303.0
811,2018-08-07,2018-10-07,2022-05-21,1322,2023-04-28,342.0
812,2018-09-06,2019-02-24,2019-12-07,286,2020-11-24,353.0
812,2018-09-06,2019-02-24,2020-11-24,639,2022-01-24,426.0
812,2018-09-06,2019-02-24,2022-01-24,1065,2022-12-11,321.0
812,2018-09-06,2019-02-24,2022-12-11,1386,2023-09-26,289.0
813,2011-01-31,2011-06-04,2012-06-10,372,2013-06-14,369.0
813,2011-01-31,2011-06-04,2013-06-14,741,2014-04-27,317.0
813,2011-01-31,2011-06-04,2014-04-27,1058,2015-03-06,313.0
813,2011-01-31,2011-06-04,2015-03-06,1371,2016-01-02,302.0
813,2011-01-31,2011-06-04,2016-01-02,1673,2016-10-25,297.0
813,2011-01-31,2011-06-04,2016-10-25,1970,2017-06-28,246.0
813,2011-01-31,2011-06-04,2017-06-28,2216,2018-02-15,232.0
813,2011-01-31,2011-06-04,2018-02-15,2448,2018-08-20,186.0
813,2011-01-31,2011-06-04,2018-08-20,2634,2019-03-20,212.0
813,2011-01-31,2011-06-04,2019-03-20,2846,2019-11-04,229.0
813,2011-01-31,2011-06-04,2019-11-04,3075,2020-05-27,205.0
813,2011-01-31,2011-06-04,2020-05-27,3280,2020-11-09,166.0
813,2011-01-31,2011-06-04,2020-11-09,3446,2021-03-31,142.0
813,2011-01-31,2011-06-04,2021-03-31,3588,2021-09-13,166.0
813,2011-01-31,2011-06-04,2021-09-13,3754,2022-03-06,174.0
813,2011-01-31,2011-06-04,2022-03-06,3928,2022-07-26,142.0
813,2011-01-31,2011-06-04,2022-07-26,4070,2022-11-24,121.0
813,2011-01-31,2011-06-04,2022-11-24,4191,2023-03-31,127.0
813,2011-01-31,2011-06-04,2023-03-31,4318,2023-08-10,132.0
814,2018-06-24,2018-08-02,2019-09-16,410,2020-08-14,333.0
814,2018-06-24,2018-08-02,2020-08-14,743,2021-08-07,358.0
814,2018-06-24,2018-08-02,2021-08-07,1101,2022-07-06,333.0
814,2018-06-24,2018-08-02,2022-07-06,1434,2023-03-15,252.0
815,2018-03-15,2018-05-17,2019-05-27,375,2020-03-24,302.0
815,2018-03-15,2018-05-17,2020-03-24,677,2021-04-13,385.0
815,2018-03-15,2018-05-17,2021-04-13,1062,2022-02-09,302.0
815,2018-03-15,2018-05-17,2022-02-09,1364,2022-09-30,233.0
815,2018-03-15,2018-05-17,2022-09-30,1597,2023-06-14,257.0
816,2018-01-17,2018-03-04,2019-02-07,340,2020-01-03,330.0
816,2018-01-17,2018-03-04,2020-01-03,670,2020-11-17,319.0
816,2018-01-17,2018-03-04,2020-11-17,989,2021-09-14,301.0
816,2018-01-17,2018-03-04,2021-09-14,1290,2022-07-02,291.0
816,2018-01-17,2018-03-04,2022-07-02,1581,2023-04-22,294.0
816,2018-01-17,2018-03-04,2023-04-22,1875,2023-12-20,242.0
817,2014-02-01,2014-04-30,2015-03-16,320,2016-03-18,368.0
817,2014-02-01,2014-04-30,2016-03-18,688,2017-04-03,381.0
817,2014-02-01,2014-04-30,2017-04-03,1069,2018-01-29,301.0
817,2014-02-01,2014-04-30,2018-01-29,1370,2018-11-20,295.0
817,2014-02-01,2014-04-30,2018-11-20,1665,2019-07-25,247.0
817,2014-02-01,2014-04-30,2019-07-25,1912,2020-03-27,246.0
817,2014-02-01,2014-04-30,2020-03-27,2158,2021-01-06,285.0
817,2014-02-01,2014-04-30,2021-01-06,2443,2021-09-11,248.0
817,2014-02-01,2014-04-30,2021-09-11,2691,2022-04-25,226.0
817,2014-02-01,2014-04-30,2022-04-25,2917,2022-10-07,165.0
817,2014-02-01,2014-04-30,2022-10-07,3082,2023-04-07,182.0
817,2014-02-01,2014-04-30,2023-04-07,3264,2023-11-11,218.0
818,2019-09-26,2019-10-07,2020-10-25,384,2021-10-09,349.0
818,2019-09-26,2019-10-07,2021-10-09,733,2022-08-09,304.0
818,2019-09-26,2019-10-07,2022-08-09,1037,2023-06-23,318.0
819,2019-12-16,2020-02-16,2020-12-18,306,2021-11-05,322.0
819,2019-12-16,2020-02-16,2021-11-05,628,2022-10-07,336.0
819,2019-12-16,2020-02-16,2022-10-07,964,2023-06-27,263.0
820,2018-10-28,2019-01-13,2019-12-07,328,2020-10-19,317.0
820,2018-10-28,2019-01-13,2020-10-19,645,2021-10-26,372.0
820,2018-10-28,2019-01-13,2021-10-26,1017,2022-09-01,310.0
820,2018-10-28,2019-01-13,2022-09-01,1327,2023-05-24,265.0
821,2013-03-13,2013-08-13,2014-06-20,311,2015-06-16,361.0
821,2013-03-13,2013-08-13,2015-06-16,672,2016-06-14,364.0
821,2013-03-13,2013-08-13,2016-06-14,1036,2017-05-08,328.0
821,2013-03-13,2013-08-13,2017-05-08,1364,2018-04-25,352.0
821,2013-03-13,2013-08-13,2018-04-25,1716,2018-11-29,218.0
821,2013-03-13,2013-08-13,2018-11-29,1934,2019-08-18,262.0
821,2013-03-13,2013-08-13,2019-08-18,2196,2020-03-16,211.0
821,2013-03-13,2013-08-13,2020-03-16,2407,2020-10-31,229.0
821,2013-03-13,2013-08-13,2020-10-31,2636,2021-06-08,220.0
821,2013-03-13,2013-08-13,2021-06-08,2856,2022-02-19,256.0
821,2013-03-13,2013-08-13,2022-02-19,3112,2022-08-31,193.0
821,2013-03-13,2013-08-13,2022-08-31,3305,2023-03-01,182.0
821,2013-03-13,2013-08-13,2023-03-01,3487,2023-09-08,191.0
822,2017-03-01,2017-04-22,2018-06-27,431,2019-06-26,364.0
822,2017-03-01,2017-04-22,2019-06-26,795,2020-06-08,348.0
822,2017-03-01,2017-04-22,2020-06-08,1143,2021-02-08,245.0
822,2017-03-01,2017-04-22,2021-02-08,1388,2022-01-20,346.0
822,2017-03-01,2017-04-22,2022-01-20,1734,2022-09-29,252.0
822,2017-03-01,2017-04-22,2022-09-29,1986,2023-06-12,256.0
823,2012-11-28,2012-12-02,2013-10-25,327,2014-08-26,305.0
823,2012-11-28,2012-12-02,2014-08-26,632,2015-07-25,333.0
823,2012-11-28,2012-12-02,2015-07-25,965,2016-03-31,250.0
823,2012-11-28,2012-12-02,2016-03-31,1215,2017-01-16,291.0
823,2012-11-28,2012-12-02,2017-01-16,1506,2017-11-24,312.0
823,2012-11-28,2012-12-02,2017-11-24,1818,2018-09-02,282.0
823,2012-11-28,2012-12-02,2018-09-02,2100,2019-05-20,260.0
823,2012-11-28,2012-12-02,2019-05-20,2360,2019-12-20,214.0
823,2012-11-28,2012-12-02,2019-12-20,2574,2020-06-25,188.0
823,2012-11-28,2012-12-02,2020-06-25,2762,2021-02-16,236.0
823,2012-11-28,2012-12-02,2021-02-16,2998,2021-08-26,191.0
823,2012-11-28,2012-12-02,2021-08-26,3189,2022-03-02,188.0
823,2012-11-28,2012-12-02,2022-03-02,3377,2022-08-25,176.0
823,2012-11-28,2012-12-02,2022-08-25,3553,2023-02-22,181.0
823,2012-11-28,2012-12-02,2023-02-22,3734,2023-08-31,190.0
824,2015-11-27,2016-01-25,2016-10-30,279,2017-10-03,338.0
824,2015-11-27,2016-01-25,2017-10-03,617,2018-07-16,286.0
824,2015-11-27,2016-01-25,2018-07-16,903,2019-06-26,345.0
824,2015-11-27,2016-01-25,2019-06-26,1248,2020-04-17,296.0
824,2015-11-27,2016-01-25,2020-04-17,1544,2021-02-08,297.0
824,2015-11-27,2016-01-25,2021-02-08,1841,2021-10-19,253.0
824,2015-11-27,2016-01-25,2021-10-19,2094,2022-05-31,224.0
824,2015-11-27,2016-01-25,2022-05-31,2318,2023-01-03,217.0
824,2015-11-27,2016-01-25,2023-01-03,2535,2023-07-13,191.0
825,2020-04-22,2020-07-03,2021-05-10,311,2022-03-17,311.0
825,2020-04-22,2020-07-03,2022-03-17,622,2023-01-05,294.0
825,2020-04-22,2020-07-03,2023-01-05,916,2023-11-28,327.0
826,2012-12-01,2013-04-28,2014-05-12,379,2015-05-31,384.0
826,2012-12-01,2013-04-28,2015-05-31,763,2016-04-15,320.0
826,2012-12-01,2013-04-28,2016-04-15,1083,2017-01-21,281.0
826,2012-12-01,2013-04-28,2017-01-21,1364,2018-01-10,354.0
826,2012-12-01,2013-04-28,2018-01-10,1718,2018-11-01,295.0
826,2012-12-01,2013-04-28,2018-11-01,2013,2019-07-17,258.0
826,2012-12-01,2013-04-28,2019-07-17,2271,2020-03-15,242.0
826,2012-12-01,2013-04-28,2020-03-15,2513,2020-11-03,233.0
826,2012-12-01,2013-04-28,2020-11-03,2746,2021-06-01,210.0
826,2012-12-01,2013-04-28,2021-06-01,2956,2021-12-23,205.0
826,2012-12-01,2013-04-28,2021-12-23,3161,2022-07-12,201.0
826,2012-12-01,2013-04-28,2022-07-12,3362,2022-12-26,167.0
826,2012-12-01,2013-04-28,2022-12-26,3529,2023-05-18,143.0
826,2012-12-01,2013-04-28,2023-05-18,3672,2023-09-24,129.0
827,2013-04-24,2013-07-26,2014-05-29,307,2015-05-28,364.0
827,2013-04-24,2013-07-26,2015-05-28,671,2016-03-13,290.0
827,2013-04-24,2013-07-26,2016-03-13,961,2016-12-14,276.0
827,2013-04-24,2013-07-26,2016-12-14,1237,2017-09-15,275.0
827,2013-04-24,2013-07-26,2017-09-15,1512,2018-06-29,287.0
827,2013-04-24,2013-07-26,2018-06-29,1799,2019-02-16,232.0
827,2013-04-24,2013-07-26,2019-02-16,2031,2019-10-12,238.0
827,2013-04-24,2013-07-26,2019-10-12,2269,2020-06-08,240.0
827,2013-04-24,2013-07-26,2020-06-08,2509,2020-12-25,200.0
827,2013-04-24,2013-07-26,2020-12-25,2709,2021-08-29,247.0
827,2013-04-24,2013-07-26,2021-08-29,2956,2022-02-13,168.0
827,2013-04-24,2013-07-26,2022-02-13,3124,2022-08-21,189.0
827,2013-04-24,2013-07-26,2022-08-21,3313,2023-03-15,206.0
827,2013-04-24,2013-07-26,2023-03-15,3519,2023-08-11,149.0
828,2018-03-02,2018-05-04,2019-05-08,369,2020-03-19,316.0
828,2018-03-02,2018-05-04,2020-03-19,685,2021-02-06,324.0
828,2018-03-02,2018-05-04,2021-02-06,1009,2021-12-30,327.0
828,2018-03-02,2018-05-04,2021-12-30,1336,2022-10-04,278.0
828,2018-03-02,2018-05-04,2022-10-04,1614,2023-07-28,297.0
829,2016-09-11,2016-11-04,2017-10-13,343,2018-11-02,385.0
829,2016-09-11,2016-11-04,2018-11-02,728,2019-08-30,301.0
829,2016-09-11,2016-11-04,2019-08-30,1029,2020-07-30,335.0
829,2016-09-11,2016-11-04,2020-07-30,1364,2021-04-25,269.0
829,2016-09-11,2016-11-04,2021-04-25,1633,2022-01-16,266.0
829,2016-09-11,2016-11-04,2022-01-16,1899,2022-09-29,256.0
829,2016-09-11,2016-11-04,2022-09-29,2155,2023-06-11,255.0
829,2016-09-11,2016-11-04,2023-06-11,2410,2023-12-04,176.0
830,2019-01-08,2019-05-05,2020-04-30,361,2021-04-20,355.0
830,2019-01-08,2019-05-05,2021-04-20,716,2022-03-28,342.0
830,2019-01-08,2019-05-05,2022-03-28,1058,2023-02-10,319.0
830,2019-01-08,2019-05-05,2023-02-10,1377,2023-09-29,231.0
831,2011-09-26,2012-01-14,2013-01-25,377,2014-01-11,351.0
831,2011-09-26,2012-01-14,2014-01-11,728,2014-11-06,299.0
831,2011-09-26,2012-01-14,2014-11-06,1027,2015-10-03,331.0
831,2011-09-26,2012-01-14,2015-10-03,1358,2016-07-12,283.0
831,2011-09-26,2012-01-14,2016-07-12,1641,2017-05-07,299.0
831,2011-09-26,2012-01-14,2017-05-07,1940,2018-02-21,290.0
831,2011-09-26,2012-01-14,2018-02-21,2230,2018-10-28,249.0
831,2011-09-26,2012-01-14,2018-10-28,2479,2019-06-26,241.0
831,2011-09-26,2012-01-14,2019-06-26,2720,2020-01-14,202.0
831,2011-09-26,2012-01-14,2020-01-14,2922,2020-08-24,223.0
831,2011-09-26,2012-01-14,2020-08-24,3145,2021-03-08,196.0
831,2011-09-26,2012-01-14,2021-03-08,3341,2021-08-31,176.0
831,2011-09-26,2012-01-14,2021-08-31,3517,2022-01-29,151.0
831,2011-09-26,2012-01-14,2022-01-29,3668,2022-07-04,156.0
831,2011-09-26,2012-01-14,2022-07-04,3824,2022-11-19,138.0
